EVENT_ID,EVENT_TIME,EVENT_TYPE,DEVICE_ID,LATITUDE,LONGITUDE,POWER_USAGE,DATUM,DIRECTION,SPEED,ALTITUDE,ACC_X,ACC_Y,ACC_Z,DRIVE_DISTANCE,ROAD_TYPE,ROAD_ID,ROAD_DIRECTION,REVERSE_STATUS,BRAKE_STATUS,WINKER_STATUS,SOME_DATE
20140623171200359006055405496,2014-06-23 05:12:00.0,CAR_PROBE,359006055405496,48.794648,8.962331,0,0,119,188,416,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171202359006055405496,2014-06-23 05:12:02.0,CAR_PROBE,359006055405496,48.794191,8.963583,0,0,119,188,412,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171212359006055405496,2014-06-23 05:12:12.0,CAR_PROBE,359006055405496,48.79196,8.969783,0,0,118,181,390,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171223359006055405496,2014-06-23 05:12:23.0,CAR_PROBE,359006055405496,48.789738,8.976016,0,0,117,159,375,0.10000000149011612,0.10000000149011612,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171235359006055405496,2014-06-23 05:12:35.0,CAR_PROBE,359006055405496,48.787588,8.9821,0,0,116,143,371,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171250359006055405496,2014-06-23 05:12:50.0,CAR_PROBE,359006055405496,48.786011,8.988728,0,0,103,99,368,0.10000000149011612,0.10000000149011612,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171300359006055405496,2014-06-23 05:13:00.0,CAR_PROBE,359006055405496,48.785475,8.992173,0,0,103,91,366,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171310359006055405496,2014-06-23 05:13:10.0,CAR_PROBE,359006055405496,48.784991,8.995451,0,0,103,91,367,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171329359006055405496,2014-06-23 05:13:29.0,CAR_PROBE,359006055405496,48.78387,9.002108,0,0,105,97,373,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171348359006055405496,2014-06-23 05:13:48.0,CAR_PROBE,359006055405496,48.782483,9.008825,0,0,111,97,374,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140623171400359006055405496,2014-06-23 05:14:00.0,CAR_PROBE,359006055405496,48.781148,9.012826,0,0,122,103,369,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071816359006055405496,2014-06-24 07:18:16.0,CAR_PROBE,359006055405496,48.70701,9.028121,0,0,71,20,424,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071842359006055405496,2014-06-24 07:18:42.0,CAR_PROBE,359006055405496,48.707043,9.031978,0,0,103,18,440,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071844359006055405496,2014-06-24 07:18:44.0,CAR_PROBE,359006055405496,48.707013,9.032058,0,0,136,11,442,0.10000000149011612,0.10000000149011612,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071846359006055405496,2014-06-24 07:18:46.0,CAR_PROBE,359006055405496,48.706966,9.032075,0,0,183,11,443,0.10000000149011612,0.10000000149011612,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071901359006055405496,2014-06-24 07:19:01.0,CAR_PROBE,359006055405496,48.706751,9.031988,0,0,184,15,449,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071925359006055405496,2014-06-24 07:19:25.0,CAR_PROBE,359006055405496,48.706851,9.032306,0,0,147,24,445,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071932359006055405496,2014-06-24 07:19:32.0,CAR_PROBE,359006055405496,48.706811,9.033363,0,0,99,47,445,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072001359006055405496,2014-06-24 07:20:01.0,CAR_PROBE,359006055405496,48.705571,9.038518,0,0,111,45,435,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072009359006055405496,2014-06-24 07:20:09.0,CAR_PROBE,359006055405496,48.705188,9.039966,0,0,111,58,431,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072041359006055405496,2014-06-24 07:20:41.0,CAR_PROBE,359006055405496,48.703425,9.046285,0,0,86,42,447,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072049359006055405496,2014-06-24 07:20:49.0,CAR_PROBE,359006055405496,48.703786,9.047703,0,0,55,54,451,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072056359006055405496,2014-06-24 07:20:56.0,CAR_PROBE,359006055405496,48.704588,9.048655,0,0,22,61,454,0.20000000298023224,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072101359006055405496,2014-06-24 07:21:01.0,CAR_PROBE,359006055405496,48.705343,9.049101,0,0,26,66,456,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072120359006055405496,2014-06-24 07:21:20.0,CAR_PROBE,359006055405496,48.708321,9.05255,0,0,28,89,458,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072140359006055405496,2014-06-24 07:21:40.0,CAR_PROBE,359006055405496,48.712796,9.05423,0,0,0,93,456,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072200359006055405496,2014-06-24 07:22:00.0,CAR_PROBE,359006055405496,48.717305,9.054848,0,0,19,89,464,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072201359006055405496,2014-06-24 07:22:01.0,CAR_PROBE,359006055405496,48.717511,9.05497,0,0,21,89,465,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072221359006055405496,2014-06-24 07:22:21.0,CAR_PROBE,359006055405496,48.721193,9.058848,0,0,46,97,482,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072240359006055405496,2014-06-24 07:22:40.0,CAR_PROBE,359006055405496,48.724021,9.06414,0,0,53,87,505,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072249359006055405496,2014-06-24 07:22:49.0,CAR_PROBE,359006055405496,48.724636,9.066798,0,0,84,82,510,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072301359006055405496,2014-06-24 07:23:01.0,CAR_PROBE,359006055405496,48.724743,9.070623,0,0,101,85,508,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072304359006055405496,2014-06-24 07:23:04.0,CAR_PROBE,359006055405496,48.724508,9.071498,0,0,119,82,507,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072327359006055405496,2014-06-24 07:23:27.0,CAR_PROBE,359006055405496,48.721396,9.076761,0,0,131,79,510,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072400359006055405496,2014-06-24 07:24:00.0,CAR_PROBE,359006055405496,48.718285,9.081816,0,0,133,43,519,0.10000000149011612,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624072401359006055405496,2014-06-24 07:24:01.0,CAR_PROBE,359006055405496,48.718213,9.081933,0,0,133,42,519,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071059359858025891613,2014-06-24 07:10:59.0,CAR_PROBE,359858025891613,48.656815,9.058773,0,0,346,19,435,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140616100659359858025892124,2014-06-16 10:06:59.0,CAR_PROBE,359858025892124,48.801803,9.022,0,0,222,0,432,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-23 17:39:23.0
20140624071140359858025891613,2014-06-24 07:11:40.0,CAR_PROBE,359858025891613,48.660155,9.059305,0,0,29,16,450,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140624071144359858025891613,2014-06-24 07:11:44.0,CAR_PROBE,359858025891613,48.660286,9.059396,0,0,342,18,452,0.20000000298023224,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
20140616100759359858025892124,2014-06-16 10:07:59.0,CAR_PROBE,359858025892124,48.801801,9.022,0,0,222,0,432,0.0,0.0,0.0,0,0,0,0,0,0,0,2014-06-23 17:39:23.0
20140624071146359858025891613,2014-06-24 07:11:46.0,CAR_PROBE,359858025891613,48.660346,9.059303,0,0,298,20,454,0.20000000298023224,0.0,0.0,0,0,0,0,0,0,0,2014-06-24 10:53:19.0
